region,succ_name,firstCat,source,target,value
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Gin,Dry gin aromatisé,7
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Scotch et whisky,Whiskey américain,5
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Scotch et whisky,Whiskey irlandais,3
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Cognac et brandy,Cognac V.S.O.P.,3
Bas-Saint-Laurent,Rivière-Bleue,Porto et vin fortifié,Pineau des Charentes,Pineau des Charentes,1
Bas-Saint-Laurent,Rivière-Bleue,Cooler et cocktail prémixé,Cocktail et cooler au vin,Sangria,2
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Liqueur et Crème,Liqueur d'agrumes,2
Bas-Saint-Laurent,Rivière-Bleue,Porto et vin fortifié,Vermouth,Vermouth blanc,2
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Liqueur et Crème,Boisson aux fruits,3
Bas-Saint-Laurent,Rivière-Bleue,Porto et vin fortifié,Porto,Tawny,1
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Liqueur et Crème,Liqueur d'anis,1
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Alcool anisé,Pastis,2
Bas-Saint-Laurent,Rivière-Bleue,Spiritueux,Rhum,Rhum aromatisé,1
Bas-Saint-Laurent,Rivière-Bleue,Porto et vin fortifié,Porto,LBV,1
Bas-Saint-Laurent,Rivière-Bleue,Bière,Bière blonde,Bière lager,12
Bas-Saint-Laurent,Rivière-Bleue,Bière,Bière brune,Bière ale,3
Bas-Saint-Laurent,Rivière-Bleue,Bière,Bière blonde,Bière ale,4
Bas-Saint-Laurent,Rivière-Bleue,Bière,Bière noire,Bière ale,1
Bas-Saint-Laurent,Saint-Pascal,Vin,Vin,Vin rouge,285
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Gin,66
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Scotch et whisky,35
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Absinthe,1
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Vodka,30
Bas-Saint-Laurent,Saint-Pascal,Vin,Vin,Vin blanc,157
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Liqueur et Crème,68
Bas-Saint-Laurent,Saint-Pascal,Apéritif,Apéritif,Apéritif à base de gentiane,2
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Rhum,41
Bas-Saint-Laurent,Saint-Pascal,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cooler à base de spiritueux,37
Bas-Saint-Laurent,Saint-Pascal,Vin,Vin,Vin rosé,17
Bas-Saint-Laurent,Saint-Pascal,Champagne et mousseux,Champagne et mousseux,Vin mousseux,17
Bas-Saint-Laurent,Saint-Pascal,Champagne et mousseux,Champagne et mousseux,Vin mousseux rosé,3
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Cognac et brandy,16
Bas-Saint-Laurent,Saint-Pascal,Porto et vin fortifié,Porto et vin fortifié,Porto,8
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Téquila,8
Bas-Saint-Laurent,Saint-Pascal,Porto et vin fortifié,Porto et vin fortifié,Pineau des Charentes,2
Bas-Saint-Laurent,Saint-Pascal,Cidre,Cidre,Cidre léger,1
Bas-Saint-Laurent,Saint-Pascal,Porto et vin fortifié,Porto et vin fortifié,Vermouth,7
Bas-Saint-Laurent,Saint-Pascal,Vin de dessert,Vin de dessert,,2
Bas-Saint-Laurent,Saint-Pascal,Cidre,Cidre,Cidre aromatisé,1
Bas-Saint-Laurent,Saint-Pascal,Cidre,Cidre,Cidre de glace,4
Bas-Saint-Laurent,Saint-Pascal,Cidre,Cidre,Cidre mousseux,4
Bas-Saint-Laurent,Saint-Pascal,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail et cooler au vin,4
Bas-Saint-Laurent,Saint-Pascal,Hydromel,Hydromel,Hydromel,1
Bas-Saint-Laurent,Saint-Pascal,Vin de dessert,Vin de dessert,Vin de glace,1
Bas-Saint-Laurent,Saint-Pascal,Champagne et mousseux,Champagne et mousseux,Champagne,4
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Spiritueux,Alcool anisé,2
Bas-Saint-Laurent,Saint-Pascal,Porto et vin fortifié,Porto et vin fortifié,,1
Bas-Saint-Laurent,Saint-Pascal,Apéritif,Apéritif,Apéritif à base de vin,2
Bas-Saint-Laurent,Saint-Pascal,Cidre,Cidre,Cidre traditionnel,1
Bas-Saint-Laurent,Saint-Pascal,Article non alcoolisé,Article non alcoolisé,Alcootest,1
Bas-Saint-Laurent,Saint-Pascal,Bière,Bière,Bière dorée,2
Bas-Saint-Laurent,Saint-Pascal,Article non alcoolisé,Article non alcoolisé,Accessoires,4
Bas-Saint-Laurent,Saint-Pascal,Bière,Bière,Bière ambrée,1
Bas-Saint-Laurent,Saint-Pascal,Bière,Bière,Bière blonde,13
Bas-Saint-Laurent,Saint-Pascal,Champagne et mousseux,Champagne et mousseux,Vin mousseux rouge,1
Bas-Saint-Laurent,Saint-Pascal,Porto et vin fortifié,Porto et vin fortifié,Marsala,1
Bas-Saint-Laurent,Saint-Pascal,Cidre,Cidre,,1
Bas-Saint-Laurent,Saint-Pascal,Porto et vin fortifié,Porto et vin fortifié,Xérès et Montilla-Moriles,1
Bas-Saint-Laurent,Saint-Pascal,Article non alcoolisé,Article non alcoolisé,Sac et emballage,2
Bas-Saint-Laurent,Saint-Pascal,Cooler et cocktail prémixé,Cooler et cocktail prémixé,Cocktail à base de spiritueux,2
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Gin,Dry gin,49
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Scotch et whisky,Scotch single malt,8
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Vodka,Vodka,24
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Liqueur et Crème,Crème,16
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Liqueur et Crème,Liqueur amère,3
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Rhum,Rhum ambré,12
Bas-Saint-Laurent,Saint-Pascal,Spiritueux,Rhum,Rhum épicé,15
